State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Soil_type:Red,Soil_type:Black,Soil_type:Laterite,Soil_type:Saline,Soil_type:Alluvial
Tamil Nadu,RAMANATHAPURAM,2006,Whole Year,Turmeric,2,11,5.5,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2006,Whole Year,Urad,2779,1584,0.5699892047,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Kharif,Rice,123771,29879,0.2414054989,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Kharif,Small millets,749,422,0.5634178905,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Bajra,617,859,1.392220421,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Banana,115,5490,47.73913043,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Cashewnut,161,92,0.5714285714,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Coconut,8449,1411,0.1670020121,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Coriander,1131,516,0.4562334218,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Cotton(lint),2165,1639,0.7570438799,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Dry chillies,25352,8628,0.3403281792,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Groundnut,6111,4712,0.7710685649,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Horse-gram,5,2,0.4,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Jowar,1945,1693,0.870437018,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Maize,3,8,2.666666667,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Moong(Green Gram),318,93,0.2924528302,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Onion,148,1426,9.635135135,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Potato,5,84,16.8,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Ragi,877,1319,1.503990878,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Sesamum,3190,694,0.2175548589,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Small millets,749,422,0.5634178905,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Sugarcane,334,35918,107.5389222,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Sunflower,18,29,1.611111111,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Turmeric,2,11,5.5,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2007,Whole Year,Urad,4117,1071,0.2601408793,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Kharif,Rice,128795,202989,1.576062735,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Kharif,Small millets,52,384,7.384615385,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Bajra,479,680,1.419624217,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Banana,384,17070,44.453125,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Cashewnut,125,65,0.52,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Castor seed,118,37,0.313559322,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Coconut,8162,894000,109.5319775,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Coriander,957,221,0.2309299896,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Cotton(lint),1097,682,0.6216955333,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Dry chillies,26634,8788,0.3299541939,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Gram,9,6,0.6666666667,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Groundnut,5484,8146,1.485412108,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Horse-gram,3,1,0.3333333333,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Jowar,1804,1901,1.053769401,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Maize,300,1733,5.776666667,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Moong(Green Gram),182,41,0.2252747253,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Onion,143,1352,9.454545455,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Ragi,671,1269,1.891207154,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Sesamum,1721,241,0.1400348635,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Small millets,680,384,0.5647058824,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Sugarcane,323,34307,106.2136223,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Sunflower,49,65,1.326530612,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year,Urad,3695,1831,0.4955345061,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Kharif,Rice,133885,234880,1.754341412,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Kharif,Small millets,537,303,0.5642458101,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Bajra,581,769,1.323580034,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Banana,73,3139,43,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Cashewnut,137,69,0.503649635,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Castor seed,98,31,0.3163265306,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Coconut,8454,66000,7.806955287,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Coriander,1041,434,0.4169068204,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Cotton(lint),772,362,0.4689119171,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Dry chillies,20577,2843,0.1381639695,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Gram,3,2,0.6666666667,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Groundnut,4860,6495,1.336419753,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Horse-gram,3,1,0.3333333333,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Jowar,1825,1533,0.84,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Maize,152,518,3.407894737,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Moong(Green Gram),415,143,0.3445783133,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Onion,124,1209,9.75,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Ragi,544,899,1.652573529,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Sesamum,1171,420,0.3586678053,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Sugarcane,456,46261,101.4495614,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Sunflower,77,102,1.324675325,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2009,Whole Year,Urad,2957,386,0.1305377071,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Arhar/Tur,2,1,0.5,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Castor seed,67,23,0.3432835821,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Cotton(lint),1167,1613,1.382176521,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Groundnut,3856,5121,1.328060166,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Horse-gram,1,,0,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Maize,216,1178,5.453703704,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Moong(Green Gram),482,134,0.2780082988,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Ragi,370,529,1.42972973,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Rice,131397,253999,1.933065443,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Sunflower,100,113,1.13,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Kharif,Urad,3232,1273,0.3938737624,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Rabi,Gram,1,1,1,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2010,Whole Year,Sugarcane,550,59623,108.4054545,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Kharif,Cotton(lint),4,11,2.75,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Kharif,Groundnut,114,251,2.201754386,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Kharif,Ragi,2,5,2.5,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Kharif,Rice,128960,438236,3.39823201,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Rabi,Bajra,496,876,1.766129032,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Rabi,Cotton(lint),2040,4369,2.141666667,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Rabi,Groundnut,3591,4898,1.363965469,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Rabi,Jowar,1734,1634,0.9423298731,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Rabi,Maize,391,2600,6.649616368,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Rabi,Ragi,284,484,1.704225352,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Arhar/Tur,13,11,0.8461538462,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Banana,106,4632,43.69811321,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Cashewnut,168,44,0.2619047619,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Castor seed,3,21,7,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Coconut,8267,59900000,7245.675578,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Coriander,1921,530,0.2758979698,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Dry chillies,21217,7506,0.3537729179,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Gram,1,,0,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Horse-gram,2,1,0.5,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Moong(Green Gram),467,224,0.4796573876,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Onion,200,1856,9.28,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Small millets,699,394,0.5636623748,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Sugarcane,592,66618,112.5304054,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Sunflower,62,111,1.790322581,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Turmeric,1,5,5,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year,Urad,3249,1417,0.4361341951,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Arhar/Tur,5,4,0.8,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Castor seed,70,,0,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Cotton(lint),1576,1134,0.7195431472,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Groundnut,3423,4285,1.251825884,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Horse-gram,3,1,0.3333333333,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Maize,1519,4282,2.818959842,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Moong(Green Gram),442,128,0.2895927602,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Ragi,291,128,0.439862543,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Rice,116505,68559,0.5884640144,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Sunflower,123,107,0.8699186992,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Kharif,Urad,2473,731,0.2955923979,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Rabi,Gram,6,4,0.6666666667,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2012,Whole Year,Sugarcane,472,46084,97.63559322,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Kharif,Cotton(lint),55,158,2.872727273,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Kharif,Groundnut,33,73,2.212121212,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Kharif,Jowar,14,16,1.142857143,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Kharif,Rice,114981,33928,0.2950748385,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Bajra,1604,1154,0.7194513716,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Cotton(lint),2735,8634,3.156855576,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Groundnut,3539,3305,0.933879627,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Horse-gram,7,5,0.7142857143,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Jowar,3223,6826,2.117902575,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Maize,885,4427,5.002259887,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Moong(Green Gram),378,305,0.8068783069,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Onion,194,1643,8.469072165,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Ragi,401,402,1.002493766,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Sunflower,109,108,0.9908256881,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Rabi,Urad,2109,267,0.1266002845,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Arhar/Tur,97,94,0.9690721649,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Banana,155,6438,41.53548387,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Cashewnut,168,48,0.2857142857,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Coconut,8213,59900000,7293.315475,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Coriander,1418,535,0.3772919605,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Dry chillies,17152,4683,0.2730293843,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Gram,8,4,0.5,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Small millets,1161,654,0.5633074935,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Sugarcane,422,43708,103.5734597,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Tapioca,19,569,29.94736842,1,0,0,0,0
Tamil Nadu,RAMANATHAPURAM,2013,Whole Year,Turmeric,1,4,4,1,0,0,0,0
Tamil Nadu,SALEM,1997,Kharif,Banana,1216,26514,21.80427632,1,1,0,0,0
Tamil Nadu,SALEM,1997,Kharif,Horse-gram,11924,5330,0.4469976518,1,1,0,0,0
Tamil Nadu,SALEM,1997,Kharif,Onion,1952,16774,8.593237705,1,1,0,0,0
Tamil Nadu,SALEM,1997,Kharif,Sesamum,10428,6560,0.6290755658,1,1,0,0,0
Tamil Nadu,SALEM,1997,Kharif,Small millets,7384,6150,0.8328819068,1,1,0,0,0
Tamil Nadu,SALEM,1997,Kharif,Tobacco,346,398,1.150289017,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Arhar/Tur,8109,4320,0.5327413984,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Bajra,5957,12250,2.05640423,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Banana,1423,46980,33.01475755,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Black pepper,436,80,0.1834862385,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Cardamom,145,10,0.06896551724,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Castor seed,7072,2130,0.3011877828,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Coriander,517,350,0.6769825919,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Cotton(lint),22372,46890,2.095923476,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Dry chillies,1115,830,0.7443946188,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Gram,692,320,0.4624277457,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Groundnut,54637,81470,1.49111408,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Jowar,16163,30910,1.912392501,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Maize,1253,2330,1.859537111,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Moong(Green Gram),8379,5190,0.619405657,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Onion,1909,40870,21.40911472,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Pulses total,68253,35550,0.5208562261,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Ragi,16304,45370,2.782752699,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Rice,46481,187980,4.044233128,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Small millets,9890,460,0.04651162791,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Sugarcane,13759,15866000,1153.136129,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Sunflower,752,990,1.316489362,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Sweet potato,5,70,14,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Tapioca,27511,1067620,38.80702265,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Tobacco,747,870,1.164658635,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Total foodgrain,165811,322870,1.947217012,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Turmeric,1360,5060,3.720588235,1,1,0,0,0
Tamil Nadu,SALEM,1997,Whole Year,Urad,20016,16530,0.8258393285,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Arhar/Tur,6730,6494,0.9649331352,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Bajra,5086,10190,2.003539127,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Cotton(lint),16716,35136,2.101938263,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Groundnut,47864,88835,1.855987799,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Horse-gram,11986,7971,0.6650258635,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Jowar,61236,78304,1.278724933,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Maize,1360,2528,1.858823529,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Mesta,105,491,4.676190476,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Moong(Green Gram),12669,10211,0.8059831084,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Pulses total,70061,47267,0.6746549435,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Ragi,19013,61499,3.234576343,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Rice,48400,166121,3.432252066,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Sesamum,6900,5934,0.86,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Small millets,59900,28000,0.4674457429,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Sunflower,972,1133,1.16563786,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Total foodgrain,214932,37370,0.1738689446,1,1,0,0,0
Tamil Nadu,SALEM,1998,Kharif,Urad,20325,18597,0.9149815498,1,1,0,0,0
Tamil Nadu,SALEM,1998,Rabi,Gram,804,502,0.6243781095,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Banana,1198,39550,33.01335559,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Black pepper,147,27,0.1836734694,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Castor seed,6174,2611,0.4229024943,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Coriander,910,613,0.6736263736,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Dry chillies,924,689,0.7456709957,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Onion,1646,14246,8.654921021,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Rapeseed &Mustard,15,4,0.2666666667,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Sannhamp,620,452,0.7290322581,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Sugarcane,10765,1440330,133.7974919,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Sweet potato,23,414,18,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Tapioca,19218,745793,38.80700385,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Tobacco,289,299,1.034602076,1,1,0,0,0
Tamil Nadu,SALEM,1998,Whole Year,Turmeric,2445,9088,3.716973415,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Arhar/Tur,7522,6153,0.8180005318,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Bajra,5447,10818,1.986047366,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Castor seed,7445,2238,0.3006044325,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Cotton(lint),15898,28290,1.779469116,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Dry ginger,2,53,26.5,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Groundnut,62332,107273,1.720994032,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Horse-gram,12377,6219,0.5024642482,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Jowar,57236,69097,1.207229716,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Korra,784,366,0.4668367347,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Maize,2309,4296,1.860545691,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Moong(Green Gram),9826,8765,0.8920211683,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Ragi,15405,29239,1.898020123,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Rice,45863,186402,4.064322002,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Sesamum,11453,8373,0.7310748276,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Sunflower,682,822,1.205278592,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Urad,21989,19152,0.870980945,1,1,0,0,0
Tamil Nadu,SALEM,1999,Kharif,Varagu,2598,1923,0.7401847575,1,1,0,0,0
Tamil Nadu,SALEM,1999,Rabi,Gram,540,250,0.462962963,1,1,0,0,0
Tamil Nadu,SALEM,1999,Rabi,Rapeseed &Mustard,20,5,0.25,1,1,0,0,0
Tamil Nadu,SALEM,1999,Rabi,Samai,5165,3914,0.7577928364,1,1,0,0,0
Tamil Nadu,SALEM,1999,Rabi,Wheat,25,12,0.48,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Banana,1216,26514,21.80427632,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Black pepper,64,12,0.1875,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Coriander,480,261,0.54375,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Dry chillies,1339,1121,0.8371919343,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Guar seed,8926,104129,11.66580775,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Onion,1952,16774,8.593237705,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Sannhamp,1725,1258,0.7292753623,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Sugarcane,8926,1192629,133.6129285,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Sweet potato,24,291,12.125,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Tapioca,22166,786627,35.48799964,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Tobacco,346,398,1.150289017,1,1,0,0,0
Tamil Nadu,SALEM,1999,Whole Year,Turmeric,4403,14172,3.218714513,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Arhar/Tur,7098,5807,0.8181177797,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Bajra,3749,6986,1.863430248,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Castor seed,9465,2845,0.3005810882,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Cotton(lint),15630,29270,1.872680742,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Groundnut,56874,97939,1.722034673,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Horse-gram,12485,6300,0.5046055266,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Jowar,61193,67191,1.098017747,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Maize,6115,11376,1.860343418,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Mesta,5,,0,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Moong(Green Gram),12921,10091,0.7809767046,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Other Cereals & Millets,7208,5038,0.698945616,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Other Kharif pulses,19701,3960,0.2010050251,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Ragi,16057,28779,1.792302423,1,1,0,0,0
Tamil Nadu,SALEM,2000,Kharif,Rice,45960,194714,4.236597041,1,1,0,0,0
